,x1,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x2_0,x2_1,x2_2,x2_3,x2_4,x2_5,x2_6,x2_7,x2_8,x2_9,x2_10,x2_11,x3_0,x3_1,x3_2,y
25582,39,3,0,5803,0,0,2,2,2,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
25583,29,3,0,2439,0,0,2,2,2,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
25584,42,3,0,11093,0,0,2,2,2,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
25585,37,2,0,318,0,0,2,2,2,1,187,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
25586,31,3,0,112,1,0,2,2,2,2,271,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
25587,31,3,0,3295,0,0,2,2,2,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
25588,37,3,0,4089,1,0,2,2,2,2,174,4,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
25589,37,1,0,643,1,1,2,2,2,3,269,3,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
25590,42,1,0,718,0,0,2,2,2,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
25591,45,2,0,0,1,1,1,2,2,2,208,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
25592,54,3,0,67,1,0,2,2,2,3,73,1,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
25593,35,3,0,633,1,1,2,2,2,3,5,3,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
25594,31,3,0,620,0,0,2,2,2,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
25595,42,1,0,124,1,0,2,2,2,2,262,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
25596,29,2,0,286,0,0,1,2,2,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
25597,33,2,0,69,1,0,2,2,2,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
25598,33,3,0,153,1,0,2,2,2,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
25599,36,3,0,806,1,0,2,3,2,2,259,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
25600,34,2,0,66,0,0,2,3,2,6,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25601,54,2,0,0,1,1,2,3,2,2,203,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
25602,49,3,0,4961,1,0,2,3,2,2,231,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
25603,36,2,0,528,0,0,2,3,2,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
25604,47,2,0,1160,1,0,2,3,2,2,221,4,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
25605,33,2,0,312,1,1,2,3,2,8,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
25606,35,3,0,539,1,0,2,3,2,2,267,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
25607,41,2,0,0,1,0,2,3,2,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
25608,26,3,0,2803,0,0,2,3,2,7,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
25609,36,2,0,774,1,0,2,3,2,2,259,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
25610,33,3,0,644,1,1,2,3,2,2,271,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
25611,36,2,0,5315,1,0,2,3,2,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
25612,60,2,0,0,0,0,2,3,2,1,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
25613,59,1,0,182,0,0,2,3,2,1,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
25614,60,2,0,594,1,0,2,3,2,7,265,5,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
25615,33,3,0,0,0,0,2,3,2,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
25616,36,2,0,414,0,0,2,3,2,3,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
25617,25,3,0,2305,0,0,2,3,2,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
25618,26,3,0,1720,0,0,2,3,2,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
25619,53,2,0,6112,0,0,2,3,2,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
25620,31,3,0,433,0,1,2,3,2,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
25621,32,3,0,428,0,1,2,3,2,2,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
25622,43,2,0,21,0,0,2,3,2,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
25623,31,2,0,8626,0,0,2,3,2,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25624,53,2,0,5797,1,0,2,3,2,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
25625,51,2,0,867,1,0,2,3,2,2,211,3,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
25626,25,2,0,582,0,1,2,3,2,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
25627,40,2,0,5061,0,1,2,3,2,2,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25628,43,2,0,308,1,0,2,3,2,3,264,4,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
25629,31,2,0,863,1,0,2,3,2,1,263,5,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
25630,48,2,0,197,0,1,2,3,2,2,222,3,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
25631,34,1,0,285,1,0,2,3,2,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
25632,32,2,0,414,1,0,2,3,2,2,272,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
25633,50,1,0,1158,1,0,2,3,2,3,265,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
25634,37,2,0,12939,1,1,2,3,2,3,202,9,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
25635,54,1,0,117,0,0,2,3,2,3,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
25636,29,3,0,1669,0,0,2,3,2,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
25637,57,2,0,169,0,0,2,3,2,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
25638,46,2,0,1232,0,1,2,3,2,3,195,8,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
25639,55,3,0,8037,0,0,2,3,2,2,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
25640,43,2,0,553,1,0,1,3,2,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
25641,25,2,0,483,0,1,2,3,2,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
25642,28,2,0,387,0,0,2,3,2,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
25643,35,2,0,1659,1,0,2,3,2,3,215,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
25644,50,3,0,199,1,1,2,3,2,2,253,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
25645,34,1,0,517,0,1,2,3,2,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
25646,58,1,0,3401,1,0,2,3,2,3,265,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
25647,41,3,0,572,1,0,2,3,2,2,271,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
25648,31,3,0,2915,0,0,2,3,2,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
25649,54,2,0,2749,1,0,2,3,2,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
25650,32,0,0,393,0,0,2,3,2,2,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25651,68,1,0,250,0,0,2,3,2,1,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
25652,28,3,0,59,0,0,2,3,2,3,190,6,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
25653,30,2,0,363,1,0,2,3,2,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
25654,47,3,0,8118,0,0,2,3,2,3,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
25655,28,3,0,282,1,1,2,3,2,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25656,27,2,0,1235,0,0,2,3,2,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
25657,47,2,0,152,1,0,2,3,2,3,271,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
25658,43,2,1,128,1,0,2,3,2,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
25659,29,2,0,307,1,0,2,3,2,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
25660,32,1,0,329,1,0,2,3,2,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
25661,34,2,0,2467,0,0,2,3,2,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
25662,31,1,0,997,1,0,2,3,2,1,190,3,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
25663,35,2,0,0,1,0,2,3,2,1,273,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25664,50,1,0,1558,1,0,2,3,2,1,265,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
25665,32,2,0,4471,1,0,2,3,2,1,270,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
25666,33,3,0,390,1,0,2,3,2,1,256,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
25667,29,3,0,323,0,0,2,3,2,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
25668,29,2,0,222,1,0,2,3,2,1,250,23,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
25669,44,1,0,1617,0,0,1,3,2,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
25670,29,3,0,246,0,0,2,3,2,1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
25671,43,1,0,177,0,0,2,3,2,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
25672,27,1,0,1088,0,0,2,3,2,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
25673,35,1,0,483,0,0,2,3,2,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
25674,26,3,0,2170,0,0,2,3,2,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
25675,36,3,0,1291,0,0,2,3,2,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
25676,51,2,0,1096,0,0,2,3,2,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
25677,59,2,0,2735,0,0,2,3,2,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
25678,56,1,0,151,0,0,2,3,2,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
25679,31,3,0,1489,1,0,2,3,2,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
25680,34,3,0,0,1,0,2,3,2,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
25681,34,2,0,883,0,0,1,3,2,2,173,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
25682,33,3,0,483,1,0,2,3,2,2,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
25683,29,2,0,120,0,1,2,3,2,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25684,32,3,0,507,0,0,2,3,2,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
25685,56,1,0,0,0,0,2,3,2,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
25686,38,2,0,902,1,0,2,3,2,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
25687,39,1,0,118,0,0,2,3,2,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
25688,48,2,0,1266,1,0,1,3,2,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
25689,26,3,0,159,0,0,2,3,2,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
25690,31,0,0,640,0,0,2,3,2,1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
25691,54,2,0,2156,1,0,2,3,2,1,195,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
25692,40,2,0,0,1,0,2,3,2,1,201,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25693,56,1,0,5496,1,0,2,3,2,3,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
25694,65,3,0,1153,0,0,2,3,2,1,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
25695,50,3,0,2442,0,0,2,3,2,1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
25696,32,3,0,2360,0,0,2,3,2,2,160,5,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
25697,59,2,0,2921,0,0,1,3,2,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
25698,59,2,0,44134,0,0,2,3,2,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
25699,64,2,0,1176,0,0,2,3,2,1,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
25700,30,2,0,1013,1,0,2,3,2,9,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
25701,41,1,0,201,1,0,2,3,2,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
25702,31,2,0,757,0,0,2,3,2,2,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25703,27,3,0,32,0,0,2,3,2,1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
25704,48,1,0,3,1,0,2,3,2,1,252,4,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25705,43,3,0,0,0,0,2,3,2,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
25706,26,3,0,23494,0,0,2,3,2,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
25707,59,2,0,514,0,0,2,3,2,1,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
25708,54,3,0,1303,0,0,2,3,2,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
25709,44,2,0,6178,0,0,2,3,2,3,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
25710,52,1,0,3016,1,1,2,3,2,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
25711,51,3,0,2814,0,0,2,3,2,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
25712,32,2,0,320,1,1,2,3,2,4,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
25713,32,3,0,357,1,0,2,3,2,3,77,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
25714,33,3,0,546,1,1,2,3,2,2,270,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
25715,45,0,0,19706,1,0,2,3,2,3,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25716,51,1,0,377,1,0,1,3,2,4,272,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
25717,52,3,0,199,1,1,2,3,2,1,236,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
25718,41,3,0,0,0,0,2,3,2,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
25719,35,3,0,1891,1,0,2,3,2,3,270,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
25720,58,1,0,835,0,0,1,3,2,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
25721,52,0,0,1785,0,0,2,3,2,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
25722,38,2,0,325,0,0,2,3,2,6,196,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
25723,28,2,0,3463,0,0,2,3,2,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
25724,53,1,0,751,1,0,2,3,2,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
25725,41,2,0,2081,1,0,2,3,2,3,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
25726,31,1,0,124,1,0,2,3,2,1,264,4,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
25727,28,2,0,2700,0,0,2,3,2,4,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
25728,26,2,0,450,0,1,2,3,2,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
25729,49,2,0,1403,0,0,2,3,2,2,180,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25730,29,3,0,877,0,0,2,3,2,3,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
25731,36,2,0,587,0,0,2,3,2,2,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25732,28,2,0,679,0,1,2,3,2,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
25733,38,3,0,1369,1,0,2,3,2,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
25734,34,3,0,1295,1,0,2,3,2,1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
25735,39,1,0,710,0,0,2,3,2,6,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
25736,37,2,0,1116,1,0,2,3,2,6,201,7,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
25737,39,2,0,661,1,0,2,3,2,4,267,4,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
25738,33,3,0,1724,0,0,2,3,2,6,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
25739,52,2,0,894,0,1,2,3,2,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
25740,32,3,0,422,1,0,2,3,2,5,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
25741,55,2,0,964,0,0,2,3,2,3,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
25742,34,2,0,520,1,0,2,3,2,6,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
25743,30,3,0,409,0,0,2,3,2,6,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
25744,32,2,0,1844,1,1,2,3,2,4,201,6,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
25745,44,1,0,764,0,0,2,3,2,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
25746,38,2,0,384,0,0,2,3,2,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25747,30,2,0,490,1,0,2,3,2,6,251,4,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25748,42,2,1,58,0,0,2,3,2,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
25749,30,2,0,151,0,0,2,3,2,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
25750,29,3,0,300,0,0,2,3,2,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
25751,31,1,0,845,0,0,2,3,2,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
25752,31,3,0,1214,0,0,2,3,2,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
25753,32,3,0,5874,0,0,2,3,2,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
25754,36,1,0,102,0,0,2,3,2,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
25755,48,2,0,312,1,1,2,3,2,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
25756,36,2,1,13,0,1,2,3,2,4,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
25757,34,2,0,563,0,1,2,3,2,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
25758,56,3,0,350,0,0,2,3,2,3,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
25759,30,2,0,72,0,0,2,3,2,2,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25760,29,3,0,559,0,0,2,3,2,2,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
25761,29,2,0,18,0,0,2,3,2,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
25762,36,3,0,254,0,0,2,3,2,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
25763,36,3,0,1582,0,0,1,3,2,2,197,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
25764,51,1,0,605,0,0,2,3,2,2,159,14,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
25765,29,2,0,1288,0,0,2,3,2,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25766,32,2,0,0,0,0,2,3,2,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
25767,34,3,0,1190,0,0,2,3,2,7,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
25768,42,1,0,2398,1,0,2,3,2,2,271,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25769,39,0,0,295,1,0,2,3,2,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
25770,42,2,0,440,1,0,2,3,2,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
25771,27,3,0,1,0,0,2,3,2,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
25772,38,3,0,655,0,0,2,3,2,3,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
25773,32,2,0,1215,1,1,2,3,2,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
25774,46,2,0,863,1,0,2,3,2,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
25775,34,2,0,261,1,0,2,3,2,5,251,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
25776,46,0,0,677,0,0,2,3,2,1,82,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25777,60,3,0,3461,0,0,2,3,2,2,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
25778,52,3,0,0,1,0,2,3,2,1,249,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
25779,38,3,0,1324,1,0,2,3,2,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
25780,36,3,0,221,0,0,2,3,2,4,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
25781,27,2,0,551,0,0,2,3,2,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
25782,54,2,0,258,0,0,2,3,2,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
25783,69,1,0,2713,0,0,1,3,2,1,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
25784,43,3,0,5082,0,0,2,3,2,3,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
25785,34,3,0,425,0,0,2,3,2,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
25786,31,3,0,1331,0,0,2,3,2,2,90,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
25787,24,2,0,172,0,0,2,3,2,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25788,38,3,0,613,0,0,2,3,2,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
25789,44,2,0,497,1,0,2,3,2,3,270,2,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25790,28,3,0,3026,0,0,2,3,2,1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
25791,48,2,0,11371,1,0,2,3,2,3,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
25792,54,2,0,175,1,0,2,3,2,4,271,4,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
25793,36,3,0,219,0,0,2,3,2,6,196,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
25794,27,1,0,1,0,0,2,3,2,6,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
25795,41,3,0,0,1,0,2,3,2,3,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
25796,26,2,0,184,0,0,2,3,2,2,6,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
25797,54,2,0,1154,1,0,1,3,2,3,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
25798,27,2,0,0,0,1,2,3,2,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
25799,26,3,0,174,1,0,2,3,2,3,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
25800,32,2,0,13565,0,0,2,3,2,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
25801,32,3,0,703,1,0,2,3,2,2,271,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
25802,34,3,0,99,0,1,2,3,2,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
25803,32,3,0,520,0,0,2,3,2,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
25804,50,2,0,458,0,0,2,3,2,3,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
